ambient_temp,cpu_usage,gpu_usage,ram_usage,screen_brightness,battery_level,charging,case_on,fan,num_bg_apps,time_since_boot,network_type,app_type,app_intensity,phone_temp,overheat
38.36132952048764,39.30114704239453,67.4123924681799,63.56640321495386,17.442668658564536,92.31618003941776,0,1,0,2,33.19926178546212,wifi,game,1.0,70.0,1
26.313100482510208,10.453999677360994,62.83654335240137,42.362248032203134,70.35005962235492,23.893071535153553,1,1,0,2,65.8638229730692,wifi,video,0.6,67.14476622634527,1
25.82907575633688,24.41739478065312,21.860308132192962,27.65138629627215,32.32841046220408,90.70668854606069,0,1,0,5,119.2582557834977,wifi,social,0.3,51.657410814562134,1
18.669739529253587,17.272611696149006,8.330649054956742,55.01831030482493,65.86082322936028,30.25599672227503,1,1,0,3,12.327506418921386,wifi,social,0.3,44.18489010898896,0
28.24610897199223,47.19830244741293,30.786835875557646,25.662079131109124,29.771674951060184,22.49825653119477,0,0,0,2,72.94830733616907,wifi,idle,0.1,51.55869931146229,1
28.861401925821237,63.63207932117246,0.1591526646315664,10.453664861226832,70.0217186619425,77.77146207445261,0,0,0,4,74.29064140135196,4g,game,1.0,64.79248879202946,1
33.577465483847426,12.386589241704879,26.99279992721696,58.54012177497729,39.812652191843114,94.08953104510614,0,1,0,1,71.00171975293622,wifi,game,1.0,66.8470300347425,1
23.004607859077623,48.24543478409881,29.99565657051159,9.792708928781629,24.488810326465703,68.46049391252514,0,1,0,3,55.19731865617159,wifi,idle,0.1,51.574060098233474,1
22.39856603879695,14.529496015629501,0.0,68.75432971009941,98.27798618820005,52.59224323291252,0,1,0,1,130.13486492762874,5g,game,1.0,53.33361552589906,1
32.25481317388238,31.867552816990212,17.54851840543564,48.469296664578245,35.63126140337142,91.81117422596265,0,0,0,4,82.24928214969717,wifi,game,1.0,63.59291726500987,1
35.033650356135325,65.58393249620156,27.99769647464522,31.238128218034607,41.91312816964363,57.23109210566535,0,1,0,1,38.461230963885924,wifi,idle,0.1,64.16205753583962,1
22.144238244410584,13.63531708723815,14.627497655367167,11.595378308064078,61.55074570863762,93.22481904697305,0,0,0,3,131.89981336044406,wifi,video,0.6,46.76211384074489,0
35.407570431498705,16.549904433406113,12.880646396545066,35.04569581647738,34.75286982656095,99.60589888088231,0,0,0,1,194.06951846782738,wifi,video,0.6,60.58007553679009,1
30.187709207434107,43.56302058919328,18.855079779576272,19.4162306969365,94.37348879438414,0.0,0,1,0,3,349.7758859621891,wifi,video,0.6,64.87937795751733,1
35.459026695373225,49.68894500324241,20.3667129022147,42.490252753680046,10.282802157598331,31.53699920480865,0,1,0,1,16.977337418537374,5g,idle,0.1,58.00766393810657,1
29.648898192411917,51.34978800546483,48.3357109571642,23.182789736303672,41.40793976696224,38.14273255852231,0,1,0,2,3.590209550636039,4g,camera,0.7,66.14882727728512,1
17.388610412560247,15.782020305852061,6.199490113159563,44.796434099255855,79.13146584541884,0.12163477631212061,0,1,0,1,203.4412487766284,4g,camera,0.7,46.034068699659656,0
29.240163088419806,64.17282800774727,22.43432929783504,49.099022874094565,17.079077926329354,0.0,0,1,0,2,4.551329998579987,4g,social,0.3,56.95748787578164,1
35.30071909335635,44.02232966046444,55.19695814281948,28.583476752612032,53.49293305886279,0.0,0,1,0,2,155.70895956663412,4g,game,1.0,70.0,1
25.53126990458143,16.7502228217607,37.84318047022369,31.177779689538788,25.84905410064556,5.865065413960949,0,1,0,3,18.925188773527708,wifi,social,0.3,48.72771856943406,0
28.06017515546274,21.899554774288088,2.3732768856898865,40.99477269577876,29.788355583696024,94.40302581892642,1,1,0,2,78.00097362153085,5g,social,0.3,53.06303553078288,1
29.11933248224511,26.10649969582088,21.919970203603214,11.239318232401546,61.051823696194866,94.3849747936404,1,1,0,4,96.00911429902492,wifi,game,1.0,66.87913167377381,1
15.50243060065759,25.180461467444935,17.28177188979482,19.892316071675463,32.486905902184844,81.67430559657845,1,0,0,0,203.04684192693384,wifi,camera,0.7,45.84580227812546,0
38.356737877187385,24.05579580667178,12.614117439293235,41.098580738362685,57.9787960195136,88.51367057925619,1,1,0,2,65.95600781601905,wifi,social,0.3,64.5933161384491,1
25.49312160051413,21.290766574838855,52.326508993349336,27.65901462874843,58.75828296214343,56.795834478556884,1,0,0,1,19.736324516008985,4g,video,0.6,59.448700242681824,1
32.528677162364,7.298481586614407,50.167494864811545,64.81621334577486,28.662811371470617,0.0,1,0,0,1,118.08034115977885,wifi,social,0.3,62.390467265686986,1
29.566494319258958,18.545436272282643,14.028003143146378,34.27157442002536,73.31357816964177,95.7970282131452,0,0,0,0,35.482616197315885,wifi,social,0.3,49.4517041555178,0
36.2880952817968,23.40759827340552,21.472917549956147,26.463454971943065,40.41619129751589,60.35579598167004,0,1,0,4,665.5330874123431,wifi,idle,0.1,61.03349371456751,1
32.0302806121404,35.99016587826031,14.785721845990162,69.11109355135756,77.21112753759513,8.028944921133956,0,0,0,4,40.92201056558007,wifi,idle,0.1,54.41872088758266,1
28.825378642395126,34.12685051559024,30.34693741515937,28.401970703518693,8.454415418176776,73.09839450486884,0,0,0,1,113.82539578064662,4g,idle,0.1,50.294123000020726,1
25.5324245374036,24.18869859406061,10.627156684906717,10.411097380131473,5.013040792910007,90.19967565390893,1,1,0,3,186.6928545333604,wifi,video,0.6,55.0174143892277,1
33.98925350691069,9.67992817874176,22.804262613682514,54.102166958674566,72.08794985557655,71.10223052932253,0,1,0,0,12.694713083260568,wifi,video,0.6,60.12807939758464,1
20.632793480226916,19.500586066941366,24.433383239720236,19.805243887307913,33.18300255601748,89.7502819110461,0,0,0,1,170.65519845231282,wifi,game,1.0,54.678024803603506,1
33.229452101379465,1.698918607736359,8.005475566967997,41.97079942341829,12.016174124960525,96.35813898633424,1,1,0,1,10.587157940812988,4g,game,1.0,62.12866466564039,1
24.50477624222564,19.91292116766131,23.275461713772906,41.64349811018135,48.85749054666994,46.05565476917802,1,1,0,1,111.94978196272662,4g,game,1.0,62.64224638081742,1
36.2614183097832,4.869221307601384,26.197787418805703,5.97903580031744,61.7744262412205,18.8041219016406,0,0,0,2,205.58724758534586,wifi,video,0.6,58.11367159087908,1
30.806497713313476,5.054267049403379,37.4792626932371,17.540059655375767,59.851138816278585,65.30169364356604,0,1,0,4,313.526112350691,4g,camera,0.7,61.509119916987764,1
33.22061883925054,44.653879647717915,52.22135181206205,57.10283493435506,57.4268289125842,40.333370297838314,1,0,0,0,82.85848405301873,wifi,camera,0.7,70.0,1
30.409944069123597,30.04785894572114,16.477860737841638,37.47569411436881,52.15542553477733,67.22935648254226,0,0,0,1,87.40042713915811,wifi,game,1.0,63.35899430234181,1
21.238114524295014,38.04214829245158,19.50269123022172,57.13450306559851,26.132096960564557,58.87753443688189,0,0,0,2,64.3211679212032,wifi,game,1.0,56.99134299541523,1
25.69635418302331,24.966174785320586,38.678265063729924,34.91929304351689,43.01184620098419,99.57423152120528,0,1,0,4,18.081398445390032,wifi,idle,0.1,50.83053831652465,1
33.36194668805691,52.170749978285876,13.735424173613959,10.717373954602351,89.86147114729398,96.63668025435662,0,1,0,2,27.683104602730594,wifi,camera,0.7,66.01349883337409,1
30.83327908679922,26.939066671348915,39.16580015298742,20.151601840134553,13.526183036658304,91.22826457190224,1,0,0,3,140.41173542661633,wifi,video,0.6,64.24264170392894,1
35.90494952652836,5.800135041427849,29.861767891436443,27.278314600480737,33.900869054079976,57.2643161764183,0,1,0,2,282.5628473406595,4g,video,0.6,65.99402981427406,1
32.01637281518586,32.3095165353624,24.43765042742655,52.9374961742203,65.78351685115489,95.68578915422458,1,0,0,6,8.423575964231063,wifi,camera,0.7,64.30044263122062,1
25.1664905464867,3.453905480596468,11.337107420701553,61.30286306344701,46.09198260283855,80.5569670267385,0,1,0,3,272.1035217498255,4g,video,0.6,50.9990177077927,1
26.01967931139683,24.039472426132555,32.66447901734025,18.343931700877917,33.39914220557283,70.62302885231765,0,0,0,0,128.5803685796771,wifi,camera,0.7,53.14955778393612,1
30.514586952616185,17.600642707777503,29.06768996779131,18.828261065262566,63.811107900027565,86.83155895014909,0,0,0,6,318.5428379195856,wifi,social,0.3,57.131075633425056,1
18.429779669999473,27.58050992735926,40.605889516727544,25.532441039908537,53.77758886215271,96.23835550222438,0,1,0,2,14.120022383953353,5g,camera,0.7,52.83749224871601,1
38.367209428114926,18.27784716793414,36.52226415881187,31.336142557892078,96.73729497736639,80.17327551078925,1,1,0,1,54.42694668454048,wifi,idle,0.1,64.44180613316271,1
32.208733681887786,38.412764888444784,25.08206966653671,21.8422120452869,55.01622088640619,75.54272338928429,0,0,0,2,14.360156541822866,4g,camera,0.7,62.79316658917757,1
36.13517298524436,9.7124669411695,11.435246212820545,0.0,96.38218339552706,94.402184130047,0,0,0,2,62.597006571985986,wifi,game,1.0,62.68758220702577,1
22.096980295954154,14.975136491082017,15.124130305919024,21.57274616809614,93.99792250901096,15.289060804158964,0,1,0,1,21.5237951119588,4g,idle,0.1,40.222097235962615,0
36.22282580177628,60.15202277774645,35.408214744041125,17.916970550092397,21.749746619484966,74.3240214328816,1,1,0,0,120.40943677956139,wifi,game,1.0,70.0,1
41.15749455513874,36.2529391685362,55.95791748702919,38.7335097829167,23.1465710688188,91.83082608890324,1,0,0,4,24.669021851569624,4g,idle,0.1,70.0,1
23.395608223113413,23.241547344423022,21.454288191666983,8.262899467396391,13.78981017223841,85.73035845055085,1,0,0,1,1.1388956640137453,5g,video,0.6,50.027047049566626,1
33.857008974518834,30.177174155658587,20.413009786054396,12.490239229186558,21.89081434211363,36.83197575404327,0,1,0,2,114.36456679287643,wifi,camera,0.7,61.45768080236385,1
30.005549723436467,17.447962933045872,22.19851529394915,44.973011109826956,35.37150245594159,1.7725451697745314,1,0,0,1,70.30868616616777,wifi,idle,0.1,49.14077680925623,0
22.27783075875878,5.856846805511269,22.107387163616874,21.97599088981418,34.458706360406985,33.125038966478755,0,1,0,1,112.52966142272697,wifi,social,0.3,42.482352837288325,0
32.46441985925935,34.07414524703914,13.886377381449206,36.311748857179936,63.02584918961983,97.16283466156328,0,1,0,4,194.433145178269,4g,video,0.6,62.610458448868386,1
34.16801602418674,18.06431077197618,34.8269204215502,30.035965707966653,25.423387299106164,16.54197693726158,0,0,0,3,16.23402908547754,4g,camera,0.7,65.14961221961892,1
26.994367236655766,34.57322161130955,11.83673881205809,47.162117251386135,60.31190264558936,58.87226693479018,0,0,0,1,89.77549430223253,wifi,idle,0.1,47.994023814528994,0
35.829582601276115,12.354957836730872,4.22820803897863,20.493784048348452,39.30181052465316,93.40644767304988,1,1,0,1,174.4021561165435,wifi,idle,0.1,55.089028695576445,1
21.66618296605401,6.135143485390834,20.064334593721313,23.04819964937427,46.71799415883783,85.14312910033622,0,0,0,1,95.62664795701394,5g,video,0.6,44.96856498806858,0
22.526219267751777,4.216499745958078,0.5562106551145818,34.395370276358236,35.402760446429404,96.90149891825533,0,0,0,2,140.29119851947127,wifi,social,0.3,37.172005144993115,0
30.682986977943763,78.01950629395724,15.884256622501669,10.390306548736916,100.0,61.169993754867605,0,0,0,1,15.986224715001514,wifi,social,0.3,57.43492543922369,1
30.12692638986136,30.988603989063495,19.628674528113603,33.26133360143927,84.77721243268259,79.62710556104946,1,0,0,3,85.77425464099842,5g,game,1.0,69.56792083539645,1
26.417132557879473,17.298688065859643,27.959413950279693,3.887168449329634,11.423301612311398,70.83749935389362,0,1,0,2,57.545337393145175,wifi,social,0.3,46.3865246947942,0
34.04797217985943,18.333865316437745,52.708443639176906,42.06808863079992,85.03047050240099,67.33859857365805,1,1,1,2,3.8953636547143473,wifi,video,0.6,66.91181519729714,1
32.654471571079746,6.286989424746734,0.0,50.31822207187362,77.511949383838,92.38171067217783,0,0,0,0,126.27566692067919,4g,idle,0.1,45.75537689092108,0
34.29069535467008,44.283336904027145,32.39548311344823,27.147307283993317,71.42043456062696,63.36779804048625,0,1,0,1,102.20432907358389,wifi,game,1.0,70.0,1
29.38431782323866,60.811116485897436,40.216152645062905,29.85351617530948,38.3417579424927,73.31961917372936,0,1,0,1,31.445268788752376,4g,video,0.6,64.52296521925238,1
33.012901339891705,41.95950723745478,3.300513125166839,48.39097517972861,43.41790688677543,57.78778193953597,0,0,0,0,36.510882760646325,wifi,idle,0.1,52.18973448709358,1
27.77174848485003,10.70407702756727,57.1397191226161,9.737516188985154,86.28131585068887,86.4686214337303,0,1,0,1,164.89285177808674,wifi,camera,0.7,63.46101633782756,1
40.269093450432976,16.624364108538348,20.141070655191903,45.37615276203398,36.96201550708951,48.38338472309414,0,1,0,1,169.0274411338909,5g,idle,0.1,61.59219410110418,1
25.93727114939007,13.286894737779082,8.391875973899504,39.12913115161754,45.260894544596354,96.2765320070314,0,1,0,4,4.215774519633529,4g,video,0.6,49.963250592447885,0
40.52648714729156,36.27390921880522,17.403016292349466,44.56019976861115,32.24453468233442,14.582055575724723,0,1,0,2,234.11572065238718,wifi,idle,0.1,62.174442986640244,1
30.17443973544704,21.343368962363677,40.21492460702123,21.04395230681086,88.05455543840395,97.3801455076466,0,1,0,4,97.59414891783207,wifi,idle,0.1,54.2794864591826,1
23.122445552156286,26.915725394740807,6.029945735814442,38.879598033531785,74.05445857349171,52.70050454586633,0,1,0,4,56.00889850840793,5g,game,1.0,57.915995643268175,1
36.840396752443006,20.743983074587103,10.529710602017149,8.656309468343396,31.38104320149042,82.76504180769643,0,1,0,2,56.25057038708893,5g,game,1.0,70.0,1
30.629506941974796,39.08956356506032,9.52754707012072,18.922292894726056,71.88921855242177,82.87649489114966,0,1,0,1,58.5082493610087,4g,idle,0.1,50.95270915321843,1
34.25562049190119,32.97592289522797,37.231768461297236,10.906662391657015,52.12220259459347,60.20710581569821,1,1,0,1,105.18709998240976,4g,social,0.3,66.56802640657939,1
36.119279592712964,21.03120770461393,6.259313544899484,12.225841196832338,11.829836244504879,80.03548321710173,0,1,1,2,62.61870523862477,4g,social,0.3,49.535636677419475,0
31.689777770725126,0.0,60.88005140191556,13.999390862602597,89.70862030006053,28.509817480871206,0,0,0,4,146.75916354396583,4g,social,0.3,59.11822723708923,1
27.038795775935927,56.87813894761472,4.102522452088435,11.034987378291557,21.236624265588148,49.437846725366725,0,1,0,1,36.921443842219254,5g,video,0.6,54.0339087896703,1
34.87856688834625,50.07334056336736,40.360822374510825,48.317766732503785,8.146238757625571,52.828469438149575,0,0,0,1,405.98692019624986,4g,social,0.3,68.00820205844796,1
30.003777537272978,16.98743619192426,7.737196095875394,18.27580120517412,76.33018256631561,37.55805346357228,0,1,0,1,82.47951367907523,4g,social,0.3,50.38558893216355,1
33.429289093042094,16.797451792726015,28.87936191920009,76.28136209142144,23.083431727810005,61.684327021855026,1,1,0,4,31.97869062232479,wifi,camera,0.7,68.488098579303,1
19.231347131042693,20.642363705651107,22.252049461624736,43.06862847920545,81.87569103895844,80.20041071226505,0,1,0,1,93.51668772846816,4g,game,1.0,54.066686226614316,1
32.23490858504926,40.59298009077056,42.50074256607568,17.171147638525774,34.743197704229324,85.19466762763646,1,1,0,5,109.5612240440303,wifi,game,1.0,70.0,1
26.80707087427485,19.88087439705435,7.354664833729489,70.53856692848393,83.1276891283481,61.33207737405436,0,1,0,4,31.62770399959959,4g,social,0.3,47.675822510692065,0
38.26654818589265,43.80388908128496,0.0,50.02636747475016,10.740164840104475,45.93708691599781,0,0,0,2,49.74040867747925,wifi,social,0.3,57.25446190930076,1
33.11543673944548,12.39057315309181,22.818879753056997,55.726896483193414,58.4465209741144,89.81316297595899,0,1,0,0,18.39070624160156,4g,idle,0.1,52.54955232290964,1
31.199288729246483,13.306070670903228,17.819435575358,29.073324677962603,13.223836155255109,3.444402154696647,0,1,0,4,62.73261071265053,wifi,game,1.0,61.97870253133362,1
32.431549966751106,13.917884860085266,28.513479242577166,15.88307892316869,90.23338333196956,82.09058589338619,0,0,0,1,161.40976095547097,wifi,social,0.3,53.58948378386622,1
25.00779573561641,28.58226277514391,0.0,22.74212853315153,47.72163640673007,3.0100439158388212,1,1,0,1,26.70325900555918,4g,video,0.6,51.634436190890064,1
38.11628345264027,52.917244346646484,10.235258069133094,13.938202340367761,88.15373392548582,63.4925923576505,0,0,0,1,301.70064482069745,4g,social,0.3,61.98178720937807,1
39.956852092084524,46.55822695826267,39.30667608080762,59.413053777127544,19.46933046567835,27.781089008710268,0,0,0,0,163.2352836411577,5g,game,1.0,70.0,1
31.96456755274108,35.27424129240455,13.826226998426982,34.67990103879007,75.1418355386637,99.66968288806356,0,0,0,3,247.37918652927596,4g,video,0.6,62.05863185107537,1
37.952017842868194,36.46903661118148,0.0,34.280863880612365,26.404690684426456,11.959761529216024,0,0,0,2,429.9513300891358,wifi,social,0.3,61.12668520214795,1
27.154259006637332,35.199391282184465,35.775276737026445,62.653024829032205,33.42206480537902,77.0021036171366,0,0,0,0,677.849143078288,wifi,social,0.3,59.88661482045933,1
26.014432168875096,11.211615877495356,14.155927606770568,16.851152303118646,18.730705428258176,93.38492663469832,1,0,0,1,84.4701307395125,wifi,idle,0.1,40.63277525409316,0
30.204623743644614,21.815881668280106,17.89559797826045,12.937272783388265,35.40805852768219,93.2488504562907,0,1,0,3,124.5146857302669,wifi,video,0.6,58.22350569082292,1
32.17470519183949,8.756059345930076,36.47973358375048,32.6616549578463,73.6940669053015,45.06064792935881,0,1,0,4,222.88647672144805,4g,game,1.0,70.0,1
28.030066593784397,45.1524603778589,28.709792081543647,44.62776392525494,28.337410424054827,97.19105178281917,0,0,0,1,198.6347491729974,wifi,social,0.3,58.695498441925494,1
32.68884095184242,33.83533788372639,56.3965923445554,48.25627811545554,51.15032752234734,97.8133989711926,0,1,0,1,72.82945267565674,wifi,video,0.6,69.39527695006602,1
31.53194741036707,14.234903392281645,53.21796957091345,15.673458119365023,64.7868125211437,80.42580284855046,0,0,0,2,228.08319847240026,wifi,game,1.0,69.40092628040968,1
25.008466123544725,8.564921685524771,26.69223371393183,43.24311221143935,46.90771480224976,91.83442002427506,0,1,0,1,102.46974336154594,wifi,idle,0.1,43.54811859593977,0
32.59396508725861,21.98494247934857,57.1308012231495,32.5059370253617,41.15149054183263,16.168972120181124,0,1,0,3,32.21640378199221,wifi,game,1.0,70.0,1
34.317641212607604,10.731430927538625,0.0,40.72684239322989,79.26225925615998,21.896270746134064,0,0,0,2,146.06071747584875,wifi,video,0.6,56.4922874292414,1
30.857346587951955,18.906534746397163,24.477587040079182,35.49783306647788,21.423037947986757,84.77436722009365,0,1,0,1,216.03530687244253,wifi,video,0.6,59.17875052816836,1
35.763240516308464,22.744300881803266,65.2524859962582,30.852923922054146,75.65498798713094,99.82883743329367,0,1,0,3,422.6329005595199,4g,camera,0.7,70.0,1
23.91298103251524,12.037201790340774,39.278183031298084,40.86047992827691,66.92610944980906,90.93154534442807,0,0,0,4,184.89453774358083,wifi,idle,0.1,45.314889960012145,0
32.33975211065926,6.353279149196378,11.046391733459062,52.796756334616134,58.19708490781284,59.08787514208942,0,0,0,4,299.9494297797409,4g,idle,0.1,51.9251577695724,1
24.148596468016127,15.916321195881928,10.800615629479578,47.57165933874815,91.40030160919098,95.24544131658958,0,1,1,2,215.75111486379524,4g,social,0.3,45.061953085068076,0
24.42959320883456,37.73673025467632,10.079360961378486,17.25410130423232,19.294528800807782,57.38179380814658,0,1,0,4,345.27654192791,wifi,game,1.0,60.0555747158297,1
26.84534583131105,36.29356399141029,10.004539380721656,24.333041813327124,22.085165269328677,75.29709849112743,1,1,0,0,107.69683325013297,4g,video,0.6,57.815737029610034,1
25.289699082128777,34.25418842810132,9.616747240722361,21.1250382423055,56.322895725544754,60.20359961110924,0,1,0,0,67.31253056369479,wifi,idle,0.1,44.19643587913753,0
27.26002090629431,37.65892383509882,14.535164356711089,48.90390028166273,6.401862348602848,93.95975844673265,1,0,0,5,85.84093873618438,wifi,game,1.0,62.73983711710519,1
28.929248446444056,59.243343084024694,40.29160671350594,29.25673621349854,21.84164484222971,92.76408213678604,0,1,0,2,181.60940241891814,wifi,video,0.6,65.55381899331164,1
34.18577243165692,14.477192853185322,0.0,22.16743434571685,69.1877059757668,74.65688206379346,1,1,0,3,10.272788925489545,wifi,social,0.3,54.91280969881469,1
28.39420480647149,52.93751309198891,0.004604916873736542,17.3517632588866,49.36801493903451,90.27871842776823,1,1,1,2,75.20099182632522,5g,idle,0.1,49.82270825113619,0
22.071871466152036,47.27104810571973,27.34313343433314,23.155311089582604,13.39526738071095,71.55429736114988,0,0,0,3,4.891314216951827,4g,social,0.3,47.313228787663405,0
35.7003392324758,16.886698979148104,31.939689702780516,31.523998975007505,77.59023060754089,71.41964126417305,1,0,0,1,129.20912243938682,5g,social,0.3,61.85430979737814,1
25.814549331924802,20.517510883555435,62.14036004571817,22.485069773272155,63.37117196814845,0.0,1,0,0,2,72.30395306980313,wifi,video,0.6,63.50288258436427,1
29.706397864476855,31.306711572503108,54.029647376410495,52.47860914854472,62.73588733123705,87.32696306902555,0,0,1,2,70.98954590947002,wifi,video,0.6,63.90517946956218,1
32.23268253470356,49.029865095607704,46.948597186010176,40.58484805231526,16.015914042088625,95.25194182026421,1,0,0,2,69.99769005476261,5g,game,1.0,70.0,1
30.998052092013914,41.08342579323092,39.15932281142629,43.71458529641805,60.60631908337479,90.9779371503188,0,0,0,2,41.59251845861117,4g,video,0.6,64.72859205479737,1
35.47089773760738,22.618488869368758,35.719332041634615,24.120078651617302,74.58928062217794,40.58872968253868,0,0,0,2,11.943492852490781,5g,video,0.6,65.82533727859595,1
32.3950157169638,24.12973614766787,53.0817527741701,7.4699335628853305,28.836619315607678,98.42493196306077,0,1,0,2,272.7553644980837,4g,game,1.0,70.0,1
25.69345210151446,20.83376369793828,0.0,12.762023989820579,39.32970320534375,77.75711147078026,0,1,0,2,11.781996493475459,4g,social,0.3,41.298821890890245,0
40.89281086995831,46.65691194403634,24.118287750205802,25.435845035937618,37.604022208255934,89.28647202199754,1,1,0,2,27.726908560552417,wifi,idle,0.1,70.0,1
30.971667316691168,31.64219252054929,23.238073921633386,10.956836399486464,65.36319538127776,80.81824244729654,1,0,0,2,61.406671091673786,wifi,video,0.6,63.45154372774199,1
29.26329886689247,21.315145572903283,30.49999778448677,43.48858477963054,91.1991939731934,80.70403662319004,0,1,0,2,97.82618674671467,wifi,video,0.6,62.17187651596466,1
34.819627115277854,19.747248943588943,61.13617614848205,28.054558476261967,85.1156609743504,72.59901257608018,0,1,0,1,31.64846979342187,wifi,video,0.6,70.0,1
31.24725472965036,56.19690135918814,21.10610880548275,0.49877333882932184,100.0,91.54892971452401,0,1,0,0,116.80143777762972,wifi,game,1.0,70.0,1
31.996140964696636,38.457742866893845,6.042858559803012,18.749400043128013,38.504918650576684,64.82031115547682,0,0,0,2,82.80428363886105,4g,idle,0.1,50.08856242401718,1
42.460919993003436,34.13690570314948,32.62080992799673,35.85446612910434,83.53124393265585,97.53929581878836,0,0,0,3,101.19036596799755,wifi,video,0.6,70.0,1
28.624392858724768,26.513123183481557,20.901862355365466,13.320208773209977,37.00763195577131,70.13988281532411,0,1,0,3,251.5717062382717,5g,idle,0.1,48.772732105258015,0
28.41119552991302,35.93562846551622,0.0,44.329080259794324,7.389542097039854,69.10955505069839,0,1,0,1,28.365589652545882,5g,video,0.6,51.56885173852575,1
30.58289256006232,37.02923057413604,29.503652370458674,42.61279668268027,63.31117152150386,82.53813564228967,0,1,1,1,5.276963711540149,4g,social,0.3,57.41066797985097,1
35.35757967790519,33.09808365414043,41.89222688033141,20.441898963430553,53.138609497933615,94.14882701795368,1,1,0,1,7.346918501365577,wifi,video,0.6,70.0,1
22.467329849048006,11.340378544516739,26.750116233619963,55.10228468143643,25.48524202934025,90.75299651673107,0,1,0,2,144.26626249291598,4g,idle,0.1,43.03177619762695,0
20.172220542617474,2.49936847906837,0.8347964976045485,43.52868142257185,34.59405230854409,80.27656168346574,0,1,0,2,294.9506925218727,5g,camera,0.7,47.76623820216343,0
27.06442364689926,13.12841422453171,30.547409667532037,37.17171346969485,9.463548503850534,74.74124223661966,0,1,0,5,118.56208106608821,4g,idle,0.1,50.61775768074795,1
21.830385204703564,60.89974092738677,16.65722197498344,46.663217668706274,50.80715709865616,83.37669780184252,1,0,0,2,161.09586000541145,wifi,camera,0.7,60.861829201130064,1
27.87584326237181,24.594867547811866,41.37972909886981,26.635993528394053,50.943808426947015,96.23323513614434,0,1,0,2,346.5637124684648,4g,social,0.3,57.25755411843806,1
32.51249848064645,2.442753973128185,34.551618774653974,55.04286713982866,64.94556443106454,75.96587562232115,0,1,0,3,55.98813020055058,4g,social,0.3,56.959220555708576,1
25.54625568223868,37.18651430076454,11.771321938644256,15.785427875344672,95.83134312371867,32.648116991898306,1,0,0,3,111.5055851705755,wifi,idle,0.1,46.52633871067802,0
22.865867116093288,52.36359592615403,5.5436436918841965,5.962784942769444,97.13709972737071,96.78313264621423,0,0,0,5,94.77849130926809,4g,video,0.6,51.21708913317647,1
30.34668580857674,16.60604844330853,0.0,25.299094889624797,9.202083388029843,84.18240571625613,0,1,0,4,77.70371476729966,wifi,idle,0.1,45.8738299528125,0
34.31271742307585,35.60648720803197,15.51203209816409,8.597920984212841,69.06674756337432,75.11342231774204,0,1,0,1,32.15478366516194,wifi,camera,0.7,63.89675826356285,1
21.525132807416938,40.30205152219168,25.646014259847156,11.14589603744482,77.04422836005307,96.04255623686798,0,1,0,1,30.116879584169787,4g,camera,0.7,51.49966852691045,1
34.10116199152992,21.807735606790636,32.61047472695391,0.0,83.53561203980085,98.00187200461977,0,1,0,0,57.012670946282924,4g,video,0.6,62.692291476017985,1
34.08653101869163,15.167795817928518,0.0,63.15469109754129,78.56824472757825,84.40196878087332,1,1,0,0,32.34916262676739,4g,game,1.0,65.92905762952407,1
34.77042551078314,44.47077467220192,37.10016134699956,58.764563291946125,34.07106431754455,99.11682675686625,0,0,0,2,52.79279173285353,4g,video,0.6,67.69700674643691,1
36.092401074358435,27.82575380529768,8.000177383415636,24.813506300081443,98.90010358028611,81.84516630733054,1,1,0,2,372.95865890401296,wifi,game,1.0,70.0,1
41.01006962329808,44.91446686376803,23.72207353336283,17.103276683965184,46.97329299741748,87.48663763593852,0,0,0,2,89.95705496350567,5g,social,0.3,68.37529715387957,1
28.219539756904723,15.38430446985023,20.90927508230478,19.87719239168187,48.3860065956472,87.76249542534174,1,0,0,2,2.6391562257735615,wifi,video,0.6,52.12299666873331,1
30.54785790038929,52.00894633839902,57.286397446102164,34.686251709627676,62.12114700801298,70.99812340710523,0,1,0,0,161.59545164531886,wifi,video,0.6,66.8339006252294,1
27.917807833759873,27.386615527130655,10.737522456924939,18.172295645682034,86.34610283282072,94.86108237421786,0,1,0,0,193.7941562133178,wifi,video,0.6,54.02034219713118,1
30.009884223779054,43.12634844209701,31.03172108050576,60.13610825159176,69.53676426577853,22.88602702454503,0,1,0,1,338.7305682364781,wifi,game,1.0,68.42465468399698,1
37.66436677818156,28.878934644942053,48.74512869103203,27.437662546954307,92.49414486885263,94.4987786218239,0,0,0,0,142.377706586626,4g,video,0.6,70.0,1
23.274927580346656,39.16009630299928,30.544204787027613,63.93393311134302,38.416301416441456,51.61249469458144,0,0,0,1,40.706681042622876,4g,game,1.0,60.013103549616496,1
25.69475163917212,7.626203640681744,21.249814803054775,17.269298422005466,41.4453504149042,78.88468046785073,0,0,0,1,23.941450231600676,wifi,social,0.3,41.66741714743476,0
36.885904682522806,20.124150002299682,16.694234457359947,13.904316963282568,38.00657395954139,97.37463236951447,0,0,0,3,1.0,wifi,video,0.6,59.77539034083329,1
35.10018253451045,17.089497202714654,35.806269406917764,23.409445731435298,67.57739759062632,91.46157574154635,0,0,0,2,51.27292743731916,wifi,social,0.3,57.50897539583643,1
